Cloudlet ID,STATUS,Data center ID,VM ID,Time,Start Time,Finish Time
1929,SUCCESS,2,3,20,80.1,100.1
2618,SUCCESS,2,3,20,100.1,120.1
3107,SUCCESS,2,3,20,120.1,140.1
3436,SUCCESS,2,3,20,140.1,160.1
4873,SUCCESS,2,3,20,160.1,180.1
5018,SUCCESS,2,3,20,180.1,200.1
5100,SUCCESS,2,3,20,200.1,220.1
5460,SUCCESS,2,3,20,220.1,240.1
5564,SUCCESS,2,3,20,240.1,260.1
5690,SUCCESS,2,3,20,260.1,280.1
6039,SUCCESS,2,3,20,280.1,300.1
6224,SUCCESS,2,3,20,300.1,320.1
6604,SUCCESS,2,3,20,320.1,340.1
7324,SUCCESS,2,3,20,340.1,360.1
8275,SUCCESS,2,3,20,360.1,380.1
8330,SUCCESS,2,3,20,380.1,400.1
8632,SUCCESS,2,3,20,400.1,420.1
9308,SUCCESS,2,3,20,420.1,440.1
24,SUCCESS,2,4,20,0.1,20.1
813,SUCCESS,2,4,20,20.1,40.1
900,SUCCESS,2,4,20,40.1,60.1
942,SUCCESS,2,4,20,60.1,80.1
1250,SUCCESS,2,4,20,80.1,100.1
1478,SUCCESS,2,4,20,100.1,120.1
1576,SUCCESS,2,4,20,120.1,140.1
1824,SUCCESS,2,4,20,140.1,160.1
1841,SUCCESS,2,4,20,160.1,180.1
2271,SUCCESS,2,4,20,180.1,200.1
18756,SUCCESS,2,4,20,200.1,220.1
2467,SUCCESS,2,4,20,220.1,240.1
2617,SUCCESS,2,4,20,240.1,260.1
3171,SUCCESS,2,4,20,260.1,280.1
3357,SUCCESS,2,4,20,280.1,300.1
4101,SUCCESS,2,4,20,300.1,320.1
4800,SUCCESS,2,4,20,320.1,340.1
4975,SUCCESS,2,4,20,340.1,360.1
5417,SUCCESS,2,4,20,360.1,380.1
5506,SUCCESS,2,4,20,380.1,400.1
5596,SUCCESS,2,4,20,400.1,420.1
5811,SUCCESS,2,4,20,420.1,440.1
9634,SUCCESS,2,4,20,440.1,460.1
13439,SUCCESS,2,4,20,460.1,480.1
164,SUCCESS,2,5,20,0.1,20.1
594,SUCCESS,2,5,20,20.1,40.1
1709,SUCCESS,2,5,20,40.1,60.1
2085,SUCCESS,2,5,20,60.1,80.1
18492,SUCCESS,2,5,20,80.1,100.1
2308,SUCCESS,2,5,20,100.1,120.1
2364,SUCCESS,2,5,20,120.1,140.1
2736,SUCCESS,2,5,20,140.1,160.1
2835,SUCCESS,2,5,20,160.1,180.1
2839,SUCCESS,2,5,20,180.1,200.1
4046,SUCCESS,2,5,20,200.1,220.1
4074,SUCCESS,2,5,20,220.1,240.1
4271,SUCCESS,2,5,20,240.1,260.1
4828,SUCCESS,2,5,20,260.1,280.1
5387,SUCCESS,2,5,20,280.1,300.1
5644,SUCCESS,2,5,20,300.1,320.1
6274,SUCCESS,2,5,20,320.1,340.1
8506,SUCCESS,2,5,20,340.1,360.1
9314,SUCCESS,2,5,20,360.1,380.1
10215,SUCCESS,2,5,20,380.1,400.1
10242,SUCCESS,2,5,20,400.1,420.1
10689,SUCCESS,2,5,20,420.1,440.1
13710,SUCCESS,2,5,20,440.1,460.1
3,SUCCESS,2,6,20,0.1,20.1
47,SUCCESS,2,6,20,20.1,40.1
72,SUCCESS,2,6,20,40.1,60.1
228,SUCCESS,2,6,20,60.1,80.1
268,SUCCESS,2,6,20,80.1,100.1
467,SUCCESS,2,6,20,100.1,120.1
521,SUCCESS,2,6,20,120.1,140.1
557,SUCCESS,2,6,20,140.1,160.1
637,SUCCESS,2,6,20,160.1,180.1
822,SUCCESS,2,6,20,180.1,200.1
997,SUCCESS,2,6,20,200.1,220.1
1148,SUCCESS,2,6,20,220.1,240.1
1354,SUCCESS,2,6,20,240.1,260.1
1388,SUCCESS,2,6,20,260.1,280.1
1479,SUCCESS,2,6,20,280.1,300.1
1660,SUCCESS,2,6,20,300.1,320.1
1875,SUCCESS,2,6,20,320.1,340.1
1962,SUCCESS,2,6,20,340.1,360.1
1975,SUCCESS,2,6,20,360.1,380.1
2106,SUCCESS,2,6,20,380.1,400.1
2162,SUCCESS,2,6,20,400.1,420.1
2295,SUCCESS,2,6,20,420.1,440.1
2357,SUCCESS,2,6,20,440.1,460.1
2365,SUCCESS,2,6,20,460.1,480.1
2592,SUCCESS,2,6,20,480.1,500.1
2639,SUCCESS,2,6,20,500.1,520.1
2687,SUCCESS,2,6,20,520.1,540.1
3183,SUCCESS,2,6,20,540.1,560.1
3433,SUCCESS,2,6,20,560.1,580.1
3558,SUCCESS,2,6,20,580.1,600.1
3585,SUCCESS,2,6,20,600.1,620.1
3664,SUCCESS,2,6,20,620.1,640.1
3942,SUCCESS,2,6,20,640.1,660.1
4725,SUCCESS,2,6,20,660.1,680.1
4949,SUCCESS,2,6,20,680.1,700.1
5328,SUCCESS,2,6,20,700.1,720.1
5370,SUCCESS,2,6,20,720.1,740.1
5613,SUCCESS,2,6,20,740.1,760.1
5912,SUCCESS,2,6,20,760.1,780.1
6091,SUCCESS,2,6,20,780.1,800.1
6175,SUCCESS,2,6,20,800.1,820.1
6286,SUCCESS,2,6,20,820.1,840.1
6291,SUCCESS,2,6,20,840.1,860.1
6376,SUCCESS,2,6,20,860.1,880.1
6638,SUCCESS,2,6,20,880.1,900.1
6879,SUCCESS,2,6,20,900.1,920.1
6981,SUCCESS,2,6,20,920.1,940.1
7648,SUCCESS,2,6,20,940.1,960.1
7680,SUCCESS,2,6,20,960.1,980.1
7952,SUCCESS,2,6,20,980.1,1000.1
8240,SUCCESS,2,6,20,1000.1,1020.1
8254,SUCCESS,2,6,20,1020.1,1040.1
8709,SUCCESS,2,6,20,1040.1,1060.1
8766,SUCCESS,2,6,20,1060.1,1080.1
8886,SUCCESS,2,6,20,1080.1,1100.1
8907,SUCCESS,2,6,20,1100.1,1120.1
9313,SUCCESS,2,6,20,1120.1,1140.1
9939,SUCCESS,2,6,20,1140.1,1160.1
10098,SUCCESS,2,6,20,1160.1,1180.1
10293,SUCCESS,2,6,20,1180.1,1200.1
10361,SUCCESS,2,6,20,1200.1,1220.1
10386,SUCCESS,2,6,20,1220.1,1240.1
11639,SUCCESS,2,6,20,1240.1,1260.1
365,SUCCESS,2,7,20,0.1,20.1
17532,SUCCESS,2,7,20,20.1,40.1
1312,SUCCESS,2,7,20,40.1,60.1
1989,SUCCESS,2,7,20,60.1,80.1
2441,SUCCESS,2,7,20,80.1,100.1
3260,SUCCESS,2,7,20,100.1,120.1
4256,SUCCESS,2,7,20,120.1,140.1
4801,SUCCESS,2,7,20,140.1,160.1
6193,SUCCESS,2,7,20,160.1,180.1
6248,SUCCESS,2,7,20,180.1,200.1
7358,SUCCESS,2,7,20,200.1,220.1
7826,SUCCESS,2,7,20,220.1,240.1
8369,SUCCESS,2,7,20,240.1,260.1
8477,SUCCESS,2,7,20,260.1,280.1
10292,SUCCESS,2,7,20,280.1,300.1
10924,SUCCESS,2,7,20,300.1,320.1
13889,SUCCESS,2,7,20,320.1,340.1
101,SUCCESS,2,8,20,0.1,20.1
571,SUCCESS,2,8,20,20.1,40.1
721,SUCCESS,2,8,20,40.1,60.1
810,SUCCESS,2,8,20,60.1,80.1
956,SUCCESS,2,8,20,80.1,100.1
976,SUCCESS,2,8,20,100.1,120.1
1294,SUCCESS,2,8,20,120.1,140.1
1403,SUCCESS,2,8,20,140.1,160.1
1564,SUCCESS,2,8,20,160.1,180.1
1623,SUCCESS,2,8,20,180.1,200.1
1749,SUCCESS,2,8,20,200.1,220.1
1874,SUCCESS,2,8,20,220.1,240.1
2212,SUCCESS,2,8,20,240.1,260.1
2214,SUCCESS,2,8,20,260.1,280.1
2220,SUCCESS,2,8,20,280.1,300.1
2333,SUCCESS,2,8,20,300.1,320.1
3036,SUCCESS,2,8,20,320.1,340.1
3206,SUCCESS,2,8,20,340.1,360.1
3801,SUCCESS,2,8,20,360.1,380.1
4566,SUCCESS,2,8,20,380.1,400.1
4747,SUCCESS,2,8,20,400.1,420.1
4774,SUCCESS,2,8,20,420.1,440.1
5155,SUCCESS,2,8,20,440.1,460.1
5288,SUCCESS,2,8,20,460.1,480.1
5528,SUCCESS,2,8,20,480.1,500.1
5889,SUCCESS,2,8,20,500.1,520.1
6200,SUCCESS,2,8,20,520.1,540.1
6503,SUCCESS,2,8,20,540.1,560.1
7109,SUCCESS,2,8,20,560.1,580.1
8442,SUCCESS,2,8,20,580.1,600.1
8991,SUCCESS,2,8,20,600.1,620.1
9453,SUCCESS,2,8,20,620.1,640.1
12151,SUCCESS,2,8,20,640.1,660.1
13417,SUCCESS,2,8,20,660.1,680.1
674,SUCCESS,2,9,20,0.1,20.1
1108,SUCCESS,2,9,20,20.1,40.1
1890,SUCCESS,2,9,20,40.1,60.1
2381,SUCCESS,2,9,20,60.1,80.1
2505,SUCCESS,2,9,20,80.1,100.1
4064,SUCCESS,2,9,20,100.1,120.1
4390,SUCCESS,2,9,20,120.1,140.1
4936,SUCCESS,2,9,20,140.1,160.1
5038,SUCCESS,2,9,20,160.1,180.1
6517,SUCCESS,2,9,20,180.1,200.1
7049,SUCCESS,2,9,20,200.1,220.1
7360,SUCCESS,2,9,20,220.1,240.1
8787,SUCCESS,2,9,20,240.1,260.1
9173,SUCCESS,2,9,20,260.1,280.1
9664,SUCCESS,2,9,20,280.1,300.1
14000,SUCCESS,2,9,20,300.1,320.1
123,SUCCESS,2,10,20,0.1,20.1
803,SUCCESS,2,10,20,20.1,40.1
1082,SUCCESS,2,10,20,40.1,60.1
1107,SUCCESS,2,10,20,60.1,80.1
1126,SUCCESS,2,10,20,80.1,100.1
1183,SUCCESS,2,10,20,100.1,120.1
1460,SUCCESS,2,10,20,120.1,140.1
1606,SUCCESS,2,10,20,140.1,160.1
1758,SUCCESS,2,10,20,160.1,180.1
1777,SUCCESS,2,10,20,180.1,200.1
1809,SUCCESS,2,10,20,200.1,220.1
1839,SUCCESS,2,10,20,220.1,240.1
2582,SUCCESS,2,10,20,240.1,260.1
2641,SUCCESS,2,10,20,260.1,280.1
2775,SUCCESS,2,10,20,280.1,300.1
3132,SUCCESS,2,10,20,300.1,320.1
3576,SUCCESS,2,10,20,320.1,340.1
4177,SUCCESS,2,10,20,340.1,360.1
4556,SUCCESS,2,10,20,360.1,380.1
4969,SUCCESS,2,10,20,380.1,400.1
5057,SUCCESS,2,10,20,400.1,420.1
5102,SUCCESS,2,10,20,420.1,440.1
5271,SUCCESS,2,10,20,440.1,460.1
5542,SUCCESS,2,10,20,460.1,480.1
5615,SUCCESS,2,10,20,480.1,500.1
5691,SUCCESS,2,10,20,500.1,520.1
6093,SUCCESS,2,10,20,520.1,540.1
6167,SUCCESS,2,10,20,540.1,560.1
6293,SUCCESS,2,10,20,560.1,580.1
8399,SUCCESS,2,10,20,580.1,600.1
9126,SUCCESS,2,10,20,600.1,620.1
9471,SUCCESS,2,10,20,620.1,640.1
9816,SUCCESS,2,10,20,640.1,660.1
10729,SUCCESS,2,10,20,660.1,680.1
0,SUCCESS,2,11,20,0.1,20.1
1,SUCCESS,2,11,20,20.1,40.1
230,SUCCESS,2,11,20,40.1,60.1
598,SUCCESS,2,11,20,60.1,80.1
713,SUCCESS,2,11,20,80.1,100.1
787,SUCCESS,2,11,20,100.1,120.1
880,SUCCESS,2,11,20,120.1,140.1
1145,SUCCESS,2,11,20,140.1,160.1
1347,SUCCESS,2,11,20,160.1,180.1
1417,SUCCESS,2,11,20,180.1,200.1
1503,SUCCESS,2,11,20,200.1,220.1
1707,SUCCESS,2,11,20,220.1,240.1
1851,SUCCESS,2,11,20,240.1,260.1
1984,SUCCESS,2,11,20,260.1,280.1
2029,SUCCESS,2,11,20,280.1,300.1
2483,SUCCESS,2,11,20,300.1,320.1
2819,SUCCESS,2,11,20,320.1,340.1
2934,SUCCESS,2,11,20,340.1,360.1
19373,SUCCESS,2,11,20,360.1,380.1
3037,SUCCESS,2,11,20,380.1,400.1
3268,SUCCESS,2,11,20,400.1,420.1
3274,SUCCESS,2,11,20,420.1,440.1
3407,SUCCESS,2,11,20,440.1,460.1
3422,SUCCESS,2,11,20,460.1,480.1
3430,SUCCESS,2,11,20,480.1,500.1
3680,SUCCESS,2,11,20,500.1,520.1
4588,SUCCESS,2,11,20,520.1,540.1
5647,SUCCESS,2,11,20,540.1,560.1
5826,SUCCESS,2,11,20,560.1,580.1
6403,SUCCESS,2,11,20,580.1,600.1
6710,SUCCESS,2,11,20,600.1,620.1
7524,SUCCESS,2,11,20,620.1,640.1
7584,SUCCESS,2,11,20,640.1,660.1
7965,SUCCESS,2,11,20,660.1,680.1
8138,SUCCESS,2,11,20,680.1,700.1
8977,SUCCESS,2,11,20,700.1,720.1
9243,SUCCESS,2,11,20,720.1,740.1
9567,SUCCESS,2,11,20,740.1,760.1
9746,SUCCESS,2,11,20,760.1,780.1
10376,SUCCESS,2,11,20,780.1,800.1
11471,SUCCESS,2,11,20,800.1,820.1
11714,SUCCESS,2,11,20,820.1,840.1
11801,SUCCESS,2,11,20,840.1,860.1
12590,SUCCESS,2,11,20,860.1,880.1
13774,SUCCESS,2,11,20,880.1,900.1
39,SUCCESS,2,12,20,0.1,20.1
172,SUCCESS,2,12,20,20.1,40.1
226,SUCCESS,2,12,20,40.1,60.1
300,SUCCESS,2,12,20,60.1,80.1
408,SUCCESS,2,12,20,80.1,100.1
616,SUCCESS,2,12,20,100.1,120.1
622,SUCCESS,2,12,20,120.1,140.1
766,SUCCESS,2,12,20,140.1,160.1
819,SUCCESS,2,12,20,160.1,180.1
929,SUCCESS,2,12,20,180.1,200.1
1123,SUCCESS,2,12,20,200.1,220.1
1245,SUCCESS,2,12,20,220.1,240.1
17763,SUCCESS,2,12,20,240.1,260.1
1467,SUCCESS,2,12,20,260.1,280.1
1554,SUCCESS,2,12,20,280.1,300.1
1733,SUCCESS,2,12,20,300.1,320.1
1951,SUCCESS,2,12,20,320.1,340.1
2017,SUCCESS,2,12,20,340.1,360.1
2140,SUCCESS,2,12,20,360.1,380.1
2164,SUCCESS,2,12,20,380.1,400.1
2369,SUCCESS,2,12,20,400.1,420.1
2396,SUCCESS,2,12,20,420.1,440.1
2497,SUCCESS,2,12,20,440.1,460.1
2626,SUCCESS,2,12,20,460.1,480.1
2681,SUCCESS,2,12,20,480.1,500.1
3169,SUCCESS,2,12,20,500.1,520.1
3490,SUCCESS,2,12,20,520.1,540.1
3951,SUCCESS,2,12,20,540.1,560.1
3974,SUCCESS,2,12,20,560.1,580.1
4160,SUCCESS,2,12,20,580.1,600.1
4220,SUCCESS,2,12,20,600.1,620.1
4234,SUCCESS,2,12,20,620.1,640.1
4243,SUCCESS,2,12,20,640.1,660.1
4269,SUCCESS,2,12,20,660.1,680.1
4282,SUCCESS,2,12,20,680.1,700.1
4683,SUCCESS,2,12,20,700.1,720.1
4750,SUCCESS,2,12,20,720.1,740.1
5015,SUCCESS,2,12,20,740.1,760.1
5110,SUCCESS,2,12,20,760.1,780.1
5250,SUCCESS,2,12,20,780.1,800.1
5512,SUCCESS,2,12,20,800.1,820.1
5798,SUCCESS,2,12,20,820.1,840.1
6263,SUCCESS,2,12,20,840.1,860.1
6290,SUCCESS,2,12,20,860.1,880.1
6320,SUCCESS,2,12,20,880.1,900.1
6665,SUCCESS,2,12,20,900.1,920.1
7447,SUCCESS,2,12,20,920.1,940.1
7761,SUCCESS,2,12,20,940.1,960.1
7990,SUCCESS,2,12,20,960.1,980.1
8025,SUCCESS,2,12,20,980.1,1000.1
8062,SUCCESS,2,12,20,1000.1,1020.1
8745,SUCCESS,2,12,20,1020.1,1040.1
8819,SUCCESS,2,12,20,1040.1,1060.1
8833,SUCCESS,2,12,20,1060.1,1080.1
9564,SUCCESS,2,12,20,1080.1,1100.1
10544,SUCCESS,2,12,20,1100.1,1120.1
11439,SUCCESS,2,12,20,1120.1,1140.1
11869,SUCCESS,2,12,20,1140.1,1160.1
13228,SUCCESS,2,12,20,1160.1,1180.1
1506,SUCCESS,2,13,20,0.1,20.1
5145,SUCCESS,2,13,20,20.1,40.1
7220,SUCCESS,2,13,20,40.1,60.1
247,SUCCESS,2,14,20,0.1,20.1
438,SUCCESS,2,14,20,20.1,40.1
769,SUCCESS,2,14,20,40.1,60.1
870,SUCCESS,2,14,20,60.1,80.1
938,SUCCESS,2,14,20,80.1,100.1
1103,SUCCESS,2,14,20,100.1,120.1
17855,SUCCESS,2,14,20,120.1,140.1
1537,SUCCESS,2,14,20,140.1,160.1
1539,SUCCESS,2,14,20,160.1,180.1
1557,SUCCESS,2,14,20,180.1,200.1
1559,SUCCESS,2,14,20,200.1,220.1
1669,SUCCESS,2,14,20,220.1,240.1
2111,SUCCESS,2,14,20,240.1,260.1
2157,SUCCESS,2,14,20,260.1,280.1
2255,SUCCESS,2,14,20,280.1,300.1
3340,SUCCESS,2,14,20,300.1,320.1
3379,SUCCESS,2,14,20,320.1,340.1
3613,SUCCESS,2,14,20,340.1,360.1
3672,SUCCESS,2,14,20,360.1,380.1
4664,SUCCESS,2,14,20,380.1,400.1
4855,SUCCESS,2,14,20,400.1,420.1
5059,SUCCESS,2,14,20,420.1,440.1
5127,SUCCESS,2,14,20,440.1,460.1
5135,SUCCESS,2,14,20,460.1,480.1
5774,SUCCESS,2,14,20,480.1,500.1
7478,SUCCESS,2,14,20,500.1,520.1
9655,SUCCESS,2,14,20,520.1,540.1
9840,SUCCESS,2,14,20,540.1,560.1
9957,SUCCESS,2,14,20,560.1,580.1
12177,SUCCESS,2,14,20,580.1,600.1
12952,SUCCESS,2,14,20,600.1,620.1
71,SUCCESS,2,15,20,0.1,20.1
102,SUCCESS,2,15,20,20.1,40.1
116,SUCCESS,2,15,20,40.1,60.1
187,SUCCESS,2,15,20,60.1,80.1
16813,SUCCESS,2,15,20,80.1,100.1
709,SUCCESS,2,15,20,100.1,120.1
790,SUCCESS,2,15,20,120.1,140.1
842,SUCCESS,2,15,20,140.1,160.1
939,SUCCESS,2,15,20,160.1,180.1
970,SUCCESS,2,15,20,180.1,200.1
1212,SUCCESS,2,15,20,200.1,220.1
1287,SUCCESS,2,15,20,220.1,240.1
1569,SUCCESS,2,15,20,240.1,260.1
18264,SUCCESS,2,15,20,260.1,280.1
2327,SUCCESS,2,15,20,280.1,300.1
2403,SUCCESS,2,15,20,300.1,320.1
2468,SUCCESS,2,15,20,320.1,340.1
2863,SUCCESS,2,15,20,340.1,360.1
3068,SUCCESS,2,15,20,360.1,380.1
3091,SUCCESS,2,15,20,380.1,400.1
3263,SUCCESS,2,15,20,400.1,420.1
3291,SUCCESS,2,15,20,420.1,440.1
3705,SUCCESS,2,15,20,440.1,460.1
3777,SUCCESS,2,15,20,460.1,480.1
4240,SUCCESS,2,15,20,480.1,500.1
4453,SUCCESS,2,15,20,500.1,520.1
4852,SUCCESS,2,15,20,520.1,540.1
4926,SUCCESS,2,15,20,540.1,560.1
5139,SUCCESS,2,15,20,560.1,580.1
5432,SUCCESS,2,15,20,580.1,600.1
5498,SUCCESS,2,15,20,600.1,620.1
5537,SUCCESS,2,15,20,620.1,640.1
6204,SUCCESS,2,15,20,640.1,660.1
6240,SUCCESS,2,15,20,660.1,680.1
6268,SUCCESS,2,15,20,680.1,700.1
6334,SUCCESS,2,15,20,700.1,720.1
6553,SUCCESS,2,15,20,720.1,740.1
6559,SUCCESS,2,15,20,740.1,760.1
6693,SUCCESS,2,15,20,760.1,780.1
7009,SUCCESS,2,15,20,780.1,800.1
7183,SUCCESS,2,15,20,800.1,820.1
7649,SUCCESS,2,15,20,820.1,840.1
7949,SUCCESS,2,15,20,840.1,860.1
8724,SUCCESS,2,15,20,860.1,880.1
8965,SUCCESS,2,15,20,880.1,900.1
9421,SUCCESS,2,15,20,900.1,920.1
10398,SUCCESS,2,15,20,920.1,940.1
11722,SUCCESS,2,15,20,940.1,960.1
12548,SUCCESS,2,15,20,960.1,980.1
12936,SUCCESS,2,15,20,980.1,1000.1
2374,SUCCESS,2,16,20,0.1,20.1
4670,SUCCESS,2,16,20,20.1,40.1
5653,SUCCESS,2,16,20,40.1,60.1
5719,SUCCESS,2,16,20,60.1,80.1
8778,SUCCESS,2,16,20,80.1,100.1
10144,SUCCESS,2,16,20,100.1,120.1
23,SUCCESS,2,17,20,0.1,20.1
299,SUCCESS,2,17,20,20.1,40.1
425,SUCCESS,2,17,20,40.1,60.1
828,SUCCESS,2,17,20,60.1,80.1
844,SUCCESS,2,17,20,80.1,100.1
1466,SUCCESS,2,17,20,100.1,120.1
1712,SUCCESS,2,17,20,120.1,140.1
1897,SUCCESS,2,17,20,140.1,160.1
1926,SUCCESS,2,17,20,160.1,180.1
2104,SUCCESS,2,17,20,180.1,200.1
2156,SUCCESS,2,17,20,200.1,220.1
2160,SUCCESS,2,17,20,220.1,240.1
2652,SUCCESS,2,17,20,240.1,260.1
2925,SUCCESS,2,17,20,260.1,280.1
2932,SUCCESS,2,17,20,280.1,300.1
3450,SUCCESS,2,17,20,300.1,320.1
3548,SUCCESS,2,17,20,320.1,340.1
3791,SUCCESS,2,17,20,340.1,360.1
3813,SUCCESS,2,17,20,360.1,380.1
3883,SUCCESS,2,17,20,380.1,400.1
4029,SUCCESS,2,17,20,400.1,420.1
4086,SUCCESS,2,17,20,420.1,440.1
4263,SUCCESS,2,17,20,440.1,460.1
4628,SUCCESS,2,17,20,460.1,480.1
5293,SUCCESS,2,17,20,480.1,500.1
5462,SUCCESS,2,17,20,500.1,520.1
5584,SUCCESS,2,17,20,520.1,540.1
6013,SUCCESS,2,17,20,540.1,560.1
6883,SUCCESS,2,17,20,560.1,580.1
6935,SUCCESS,2,17,20,580.1,600.1
7444,SUCCESS,2,17,20,600.1,620.1
7756,SUCCESS,2,17,20,620.1,640.1
7789,SUCCESS,2,17,20,640.1,660.1
8055,SUCCESS,2,17,20,660.1,680.1
8317,SUCCESS,2,17,20,680.1,700.1
8574,SUCCESS,2,17,20,700.1,720.1
9423,SUCCESS,2,17,20,720.1,740.1
11697,SUCCESS,2,17,20,740.1,760.1
12035,SUCCESS,2,17,20,760.1,780.1
128,SUCCESS,2,18,20,0.1,20.1
257,SUCCESS,2,18,20,20.1,40.1
493,SUCCESS,2,18,20,40.1,60.1
1389,SUCCESS,2,18,20,60.1,80.1
1463,SUCCESS,2,18,20,80.1,100.1
1857,SUCCESS,2,18,20,100.1,120.1
2313,SUCCESS,2,18,20,120.1,140.1
2585,SUCCESS,2,18,20,140.1,160.1
2654,SUCCESS,2,18,20,160.1,180.1
2851,SUCCESS,2,18,20,180.1,200.1
2878,SUCCESS,2,18,20,200.1,220.1
2916,SUCCESS,2,18,20,220.1,240.1
3072,SUCCESS,2,18,20,240.1,260.1
3643,SUCCESS,2,18,20,260.1,280.1
3915,SUCCESS,2,18,20,280.1,300.1
4161,SUCCESS,2,18,20,300.1,320.1
4285,SUCCESS,2,18,20,320.1,340.1
5255,SUCCESS,2,18,20,340.1,360.1
5272,SUCCESS,2,18,20,360.1,380.1
6147,SUCCESS,2,18,20,380.1,400.1
7130,SUCCESS,2,18,20,400.1,420.1
7769,SUCCESS,2,18,20,420.1,440.1
7907,SUCCESS,2,18,20,440.1,460.1
8566,SUCCESS,2,18,20,460.1,480.1
8634,SUCCESS,2,18,20,480.1,500.1
10723,SUCCESS,2,18,20,500.1,520.1
11806,SUCCESS,2,18,20,520.1,540.1
202,SUCCESS,2,19,20,0.1,20.1
367,SUCCESS,2,19,20,20.1,40.1
549,SUCCESS,2,19,20,40.1,60.1
611,SUCCESS,2,19,20,60.1,80.1
845,SUCCESS,2,19,20,80.1,100.1
1275,SUCCESS,2,19,20,100.1,120.1
1611,SUCCESS,2,19,20,120.1,140.1
