Cloudlet ID,STATUS,Data center ID,VM ID,Time,Start Time,Finish Time
1388,SUCCESS,2,18,20,20.1,40.1
1389,SUCCESS,2,18,20,40.1,60.1
1392,SUCCESS,2,18,20,60.1,80.1
1393,SUCCESS,2,18,20,80.1,100.1
1400,SUCCESS,2,18,20,100.1,120.1
1401,SUCCESS,2,18,20,120.1,140.1
1405,SUCCESS,2,18,20,140.1,160.1
1408,SUCCESS,2,18,20,160.1,180.1
1411,SUCCESS,2,18,20,180.1,200.1
1415,SUCCESS,2,18,20,200.1,220.1
1416,SUCCESS,2,18,20,220.1,240.1
1417,SUCCESS,2,18,20,240.1,260.1
1419,SUCCESS,2,18,20,260.1,280.1
1422,SUCCESS,2,18,20,280.1,300.1
1423,SUCCESS,2,18,20,300.1,320.1
1424,SUCCESS,2,18,20,320.1,340.1
1432,SUCCESS,2,18,20,340.1,360.1
1435,SUCCESS,2,18,20,360.1,380.1
1436,SUCCESS,2,18,20,380.1,400.1
1438,SUCCESS,2,18,20,400.1,420.1
1439,SUCCESS,2,18,20,420.1,440.1
1442,SUCCESS,2,18,20,440.1,460.1
1443,SUCCESS,2,18,20,460.1,480.1
1444,SUCCESS,2,18,20,480.1,500.1
1448,SUCCESS,2,18,20,500.1,520.1
1449,SUCCESS,2,18,20,520.1,540.1
1450,SUCCESS,2,18,20,540.1,560.1
1451,SUCCESS,2,18,20,560.1,580.1
1453,SUCCESS,2,18,20,580.1,600.1
1454,SUCCESS,2,18,20,600.1,620.1
1458,SUCCESS,2,18,20,620.1,640.1
1463,SUCCESS,2,18,20,640.1,660.1
1464,SUCCESS,2,19,20,0.1,20.1
1465,SUCCESS,2,19,20,20.1,40.1
1466,SUCCESS,2,19,20,40.1,60.1
1467,SUCCESS,2,19,20,60.1,80.1
1468,SUCCESS,2,19,20,80.1,100.1
1473,SUCCESS,2,19,20,100.1,120.1
1475,SUCCESS,2,19,20,120.1,140.1
1476,SUCCESS,2,19,20,140.1,160.1
1487,SUCCESS,2,19,20,160.1,180.1
1490,SUCCESS,2,19,20,180.1,200.1
1497,SUCCESS,2,19,20,200.1,220.1
1499,SUCCESS,2,19,20,220.1,240.1
1501,SUCCESS,2,19,20,240.1,260.1
1509,SUCCESS,2,19,20,260.1,280.1
1511,SUCCESS,2,19,20,280.1,300.1
1515,SUCCESS,2,19,20,300.1,320.1
1517,SUCCESS,2,19,20,320.1,340.1
1520,SUCCESS,2,19,20,340.1,360.1
1521,SUCCESS,2,19,20,360.1,380.1
1522,SUCCESS,2,19,20,380.1,400.1
1527,SUCCESS,2,19,20,400.1,420.1
1532,SUCCESS,2,19,20,420.1,440.1
1534,SUCCESS,2,19,20,440.1,460.1
1537,SUCCESS,2,19,20,460.1,480.1
1539,SUCCESS,2,19,20,480.1,500.1
1540,SUCCESS,2,19,20,500.1,520.1
1542,SUCCESS,2,19,20,520.1,540.1
1543,SUCCESS,2,20,20,0.1,20.1
1545,SUCCESS,2,20,20,20.1,40.1
1546,SUCCESS,2,20,20,40.1,60.1
1548,SUCCESS,2,20,20,60.1,80.1
1550,SUCCESS,2,20,20,80.1,100.1
1551,SUCCESS,2,20,20,100.1,120.1
1554,SUCCESS,2,20,20,120.1,140.1
1558,SUCCESS,2,20,20,140.1,160.1
1560,SUCCESS,2,20,20,160.1,180.1
1564,SUCCESS,2,20,20,180.1,200.1
1567,SUCCESS,2,20,20,200.1,220.1
1568,SUCCESS,2,20,20,220.1,240.1
1574,SUCCESS,2,20,20,240.1,260.1
1575,SUCCESS,2,20,20,260.1,280.1
1576,SUCCESS,2,20,20,280.1,300.1
1579,SUCCESS,2,20,20,300.1,320.1
1581,SUCCESS,2,20,20,320.1,340.1
1583,SUCCESS,2,20,20,340.1,360.1
1587,SUCCESS,2,20,20,360.1,380.1
