Cloudlet ID,STATUS,Data center ID,VM ID,Time,Start Time,Finish Time
12680,SUCCESS,2,6,20,1060.1,1080.1
12759,SUCCESS,2,6,20,1080.1,1100.1
13930,SUCCESS,2,6,20,1100.1,1120.1
13952,SUCCESS,2,6,20,1120.1,1140.1
14339,SUCCESS,2,6,20,1140.1,1160.1
14489,SUCCESS,2,6,20,1160.1,1180.1
14631,SUCCESS,2,6,20,1180.1,1200.1
14817,SUCCESS,2,6,20,1200.1,1220.1
14970,SUCCESS,2,6,20,1220.1,1240.1
15110,SUCCESS,2,6,20,1240.1,1260.1
15292,SUCCESS,2,6,20,1260.1,1280.1
1312,SUCCESS,2,7,20,0.1,20.1
18604,SUCCESS,2,7,20,20.1,40.1
18978,SUCCESS,2,7,20,40.1,60.1
3260,SUCCESS,2,7,20,60.1,80.1
4801,SUCCESS,2,7,20,80.1,100.1
6153,SUCCESS,2,7,20,100.1,120.1
6248,SUCCESS,2,7,20,120.1,140.1
6251,SUCCESS,2,7,20,140.1,160.1
7358,SUCCESS,2,7,20,160.1,180.1
8477,SUCCESS,2,7,20,180.1,200.1
10292,SUCCESS,2,7,20,200.1,220.1
12044,SUCCESS,2,7,20,220.1,240.1
12469,SUCCESS,2,7,20,240.1,260.1
12592,SUCCESS,2,7,20,260.1,280.1
13219,SUCCESS,2,7,20,280.1,300.1
13974,SUCCESS,2,7,20,300.1,320.1
14906,SUCCESS,2,7,20,320.1,340.1
15492,SUCCESS,2,7,20,340.1,360.1
16205,SUCCESS,2,7,20,360.1,380.1
16517,SUCCESS,2,8,20,0.1,20.1
16612,SUCCESS,2,8,20,20.1,40.1
17052,SUCCESS,2,8,20,40.1,60.1
721,SUCCESS,2,8,20,60.1,80.1
976,SUCCESS,2,8,20,80.1,100.1
17660,SUCCESS,2,8,20,100.1,120.1
1564,SUCCESS,2,8,20,120.1,140.1
1623,SUCCESS,2,8,20,140.1,160.1
18009,SUCCESS,2,8,20,160.1,180.1
2212,SUCCESS,2,8,20,180.1,200.1
2214,SUCCESS,2,8,20,200.1,220.1
19045,SUCCESS,2,8,20,220.1,240.1
19708,SUCCESS,2,8,20,240.1,260.1
4566,SUCCESS,2,8,20,260.1,280.1
